"Name_clean","Name","Count","source","lat","lon","matched_name","in_sweden","county"
"Nationalmuseums","Nationalmuseums",43,"https://www.wikidata.org//wiki/Q842858","59.3286111111111","18.0777777777778","Nationalmuseum",1,"Stockholm"
"nationalstadsparken","nationalstadsparken",1,"https://www.wikidata.org//wiki/Q1796166","59.3616666666667","18.0736111111111","Royal National City Park",1,"Stockholm"
"Nationalstadsparken","Nationalstadsparken",7,"https://www.wikidata.org//wiki/Q1796166","59.3616666666667","18.0736111111111","Royal National City Park",1,"Stockholm"
"Nationalstadsparkens","Nationalstadsparkens",1,"https://www.wikidata.org//wiki/Q1796166","59.3616666666667","18.0736111111111","Royal National City Park",1,"Stockholm"
"Nätraån","Nätraån",1,"geonames_unique","63.18333","18.53333","Nätraån",1,"Västernorrland"
"Nätrafjärden","Nätrafjärden",3,"geonames_unique","63.16667","18.63333","Nätrafjärden",1,"Västernorrland"
"Nattavaara","Nattavaara",3,"geonames_unique","66.75","20.95","Nattavaara",1,"Norrbotten"
"Nattavaara","Nattavaara.",1,"geonames_unique","66.75","20.95","Nattavaara",1,"Norrbotten"
"Nattavaara station","Nattavaara station",2,"geonames_unique","66.7541","20.95063","Nattavaara station",1,"Norrbotten"
"Natuhistoriska riksmuseet","Natuhistoriska riksmuseet",1,"geocode","59.36921","18.05361","Naturhistoriska riksmuseet",1,"Stockholm"
"Naturbruksgymnasiet","Naturbruksgymnasiet",1,"https://www.wikidata.org//wiki/Q10594953","58.8901388888889","17.1513888888889","Naturbruksgymnasiet Öknaskolan",1,"Södermanland"
"Naturhistoriska","Naturhistoriska",5,"https://www.wikidata.org//wiki/Q1420103","59.3688888888889","18.0536111111111","Swedish Museum of Natural History",1,"Stockholm"
"Naturhistoriska riksmuseet","Naturhistoriska riksmuseet",90,"geonames_unique","59.36921","18.05361","Naturhistoriska riksmuseet",1,"Stockholm"
"Naturhistoriska riksmuseet","Naturhistoriska riksmuseet.",17,"geonames_unique","59.36921","18.05361","Naturhistoriska riksmuseet",1,"Stockholm"
"Naturhistoriska Riksmuseet","Naturhistoriska Riksmuseet",1,"https://www.wikidata.org//wiki/Q1420103","59.3688888888889","18.0536111111111","Swedish Museum of Natural History",1,"Stockholm"
"Naturhistoriska riksmuseets","Naturhistoriska riksmuseets",9,"geocode","59.36921","18.05361","Naturhistoriska riksmuseet",1,"Stockholm"
"Nävekvarn","Nävekvarn",2,"geonames_unique","58.63306","16.8","Nävekvarn",1,"Södermanland"
"Näversjön","Näversjön",1,"https://www.wikidata.org//wiki/Q17578323","64.7333333333333","17.45","Näversjön",1,"Västerbotten"
"Nävertorps","Nävertorps",1,"https://www.wikidata.org//wiki/Q21608301","58.9871388888889","16.1861888888889","Nävertorp",1,"Södermanland"
"Navestad","Navestad",19,"geocode","58.43333","15.2","Navestad",1,"Östergötland"
"Nävlinge","Nävlinge",1,"geonames_unique","56.06667","13.83333","Nävlinge",1,"Skåne"
"Nävragöl","Nävragöl",2,"geonames_unique","56.36667","15.56667","Nävragöl",1,"Blekinge"
"Nedansjö","Nedansjö",3,"geonames_unique","62.38284","16.81488","Nedansjö",1,"Västernorrland"
"Nederhögen","Nederhögen",3,"geonames_unique","62.4","14.38333","Nederhögen",1,"Jämtland"
"Nedre Bolsjön","Nedre Bolsjön.",1,"geonames_unique","58.8","11.43333","Nedre Bolsjön",1,"Västra Götaland"
"Nedre Dalälven","Nedre Dalälven",2,"https://www.wikidata.org//wiki/Q3373690","60.2333","16.7833","Nedre Dalälven River Landscape",1,"Gävleborg"
"Nedre Grucken","Nedre Grucken",1,"geonames_unique","62.83333","13.41667","Nedre Grucken",1,"Jämtland"
"Nedre Långan","Nedre Långan",4,"geocode","61.58333","15.41667","Nedre Lången",1,"Gävleborg"
"nedre Norrland","nedre Norrland",3,"geocode","63.8","17.8","Nedre Åselesjön",1,"Västernorrland"
"nedre Norrland","nedre Norrland.",2,"geocode","63.8","17.8","Nedre Åselesjön",1,"Västernorrland"
"Nedre Norrland","Nedre Norrland.",8,"https://www.wikidata.org//wiki/Q10526700","62.3915","17.294","Court of Appeal for Southern Norrland",1,"Västernorrland"
"Nedre Norrland","Nedre Norrland",29,"https://www.wikidata.org//wiki/Q10526700","62.3915","17.294","Court of Appeal for Southern Norrland",1,"Västernorrland"
"Nedsjön","Nedsjön",2,"https://www.wikidata.org//wiki/Q10718314","57.6833333333333","12.45","Västra Nedsjön",1,"Västra Götaland"
"Nennesholm","Nennesholm",4,"geonames_unique","57.21667","13.56667","Nennesholm",1,"Jönköping"
"Nensjö","Nensjö",1,"geocode","62.85708","17.88111","Nänsjö",1,"Västernorrland"
"Nensjö Sulfatfabrik","Nensjö Sulfatfabrik",1,"geonames_unique","62.85859","17.89097","Nensjö Sulfatfabrik",1,"Västernorrland"
"Nianfors","Nianfors",6,"https://www.wikidata.org//wiki/Q10600408","61.6005611111111","16.7688888888889","Nianfors",1,"Gävleborg"
"Nibbleskolan","Nibbleskolan",1,"https://www.wikidata.org//wiki/Q89198909","59.512","15.969","No label defined",1,"Västmanland"
"Nidingen","Nidingen",1,"https://www.wikidata.org//wiki/Q28375982","57.3027","11.9006333333333","Nidingen lighthouse",1,NA
"Nidingens","Nidingens",1,"https://www.wikidata.org//wiki/Q37800916","57.3029722222222","11.9018611111111","Nidingen twin lighthouses",1,NA
"Nikkala","Nikkala",1,"https://www.wikidata.org//wiki/Q3352452","65.8035769444444","23.9101411111111","Nikkala",1,"Norrbotten"
"Nikkaluokta","Nikkaluokta",4,"geonames_unique","67.8508","19.01326","Nikkaluokta",1,"Norrbotten"
"Nikolaiskolan","Nikolaiskolan",1,"https://www.wikidata.org//wiki/Q89198140","59.27","15.22","No label defined",1,"Orebro"
"Nilivaara","Nilivaara",9,"https://www.wikidata.org//wiki/Q2107486","67.2244769444444","21.6044038888889","Nilivaara",1,"Norrbotten"
"Nissafors","Nissafors",1,"https://www.wikidata.org//wiki/Q2379596","57.4097430555556","13.6356519444444","Nissafors",1,"Jönköping"
"Nittorp","Nittorp",1,"https://www.wikidata.org//wiki/Q2698094","57.5459811111111","13.4897361111111","Nittorp",1,"Västra Götaland"
"Nittorps","Nittorps",1,"geocode","57.55082","13.49877","Nittorps Kyrka",1,"Västra Götaland"
"Njakafjäll","Njakafjäll",30,"https://www.wikidata.org//wiki/Q30169062","64.9631811111111","15.6661311111111","Njakafjäll",1,"Västerbotten"
"Njakafjäll","Njakafjäll.",1,"https://www.wikidata.org//wiki/Q30169062","64.9631811111111","15.6661311111111","Njakafjäll",1,"Västerbotten"
"Njakafjället","Njakafjället",6,"geonames_unique","64.95","15.71667","Njakafjället",1,"Västerbotten"
"Njurunda","Njurunda.",1,"https://www.wikidata.org//wiki/Q10601458","62.2688888888889","17.3738888888889","Njurunda",1,"Västernorrland"
"Njurunda","Njurunda",11,"https://www.wikidata.org//wiki/Q10601458","62.2688888888889","17.3738888888889","Njurunda",1,"Västernorrland"
"Njurundas","Njurundas",1,"https://www.wikidata.org//wiki/Q10601460","62.2571111111111","17.3745888888889","Njurunda socken",1,"Västernorrland"
"Njutånger","Njutånger",2,"https://www.wikidata.org//wiki/Q2234884","61.611535","17.053235","Njutånger",1,"Gävleborg"
"Nöbbele","Nöbbele",2,"https://www.wikidata.org//wiki/Q2453721","56.6874219444444","15.0260330555556","Nöbbele",1,"Kronoberg"
"Nöbbelöv","Nöbbelöv",15,"https://www.wikidata.org//wiki/Q10718320","55.4346944444444","13.6166944444444","Västra Nöbbelöv",1,"Skåne"
"Nobel Center","Nobel Center.",1,"https://www.wikidata.org//wiki/Q18244657","59.3294438888889","18.0788888888889","Nobel-Center",1,"Stockholm"
"Nobel Center","Nobel Center",4,"https://www.wikidata.org//wiki/Q18244657","59.3294438888889","18.0788888888889","Nobel-Center",1,"Stockholm"
"Nobelmuseet","Nobelmuseet",8,"geonames_unique","59.32521","18.07081","Nobelmuseet",1,"Stockholm"
"Nobelmuseets","Nobelmuseets",1,"https://www.wikidata.org//wiki/Q1968711","59.3252155","18.0708308888889","Nobel Prize Museum",1,"Stockholm"
"Nobelmuseum","Nobelmuseum",15,"https://www.wikidata.org//wiki/Q1968711","59.3252155","18.0708308888889","Nobel Prize Museum",1,"Stockholm"
"Nockebybron","Nockebybron",2,"https://www.wikidata.org//wiki/Q10601594","59.3275555555556","17.9093055555556","Nockebybron",1,"Stockholm"
"Nödinge","Nödinge",6,"https://www.wikidata.org//wiki/Q11885056","57.8923888888889","12.0455","Nödinge",1,"Västra Götaland"
"Nogersund","Nogersund.",1,"geonames_unique","56","14.73333","Nogersund",1,"Blekinge"
"Nogersund","Nogersund",11,"geonames_unique","56","14.73333","Nogersund",1,"Blekinge"
"Nolby","Nolby",2,"https://www.wikidata.org//wiki/Q10601764","62.2888888888889","17.3611111111111","Nolby",1,"Västernorrland"
"Noppikoski","Noppikoski",6,"geonames_unique","61.5","14.83333","Noppikoski",1,"Gävleborg"
"Nora","Nora",96,"geocode","60.15381","16.91967","Nora",1,"Västmanland"
"Nora kommun","Nora kommun",3,"https://www.wikidata.org//wiki/Q285894","59.5166666666667","15.0333333333333","Nora Municipality",1,"Orebro"
"Nora kommuner","Nora kommuner",1,"https://www.wikidata.org//wiki/Q10576086","59.4663055555556","14.7168888888889","Malmlången",1,"Orebro"
"Noraström","Noraström",1,"geonames_unique","62.86667","18.03333","Noraström",1,"Västernorrland"
"Norberg","Norberg",175,"https://www.wikidata.org//wiki/Q2551945","60.0732780555556","15.9322361111111","Norberg",1,"Västmanland"
"Norbergs","Norbergs",42,"https://www.wikidata.org//wiki/Q37404","60.0833333333333","15.95","Norberg Municipality",1,"Västmanland"
"Norbergs kommun","Norbergs kommun",7,"https://www.wikidata.org//wiki/Q37404","60.0833333333333","15.95","Norberg Municipality",1,"Västmanland"
"Norbergs kommun","Norbergs kommun.",1,"https://www.wikidata.org//wiki/Q37404","60.0833333333333","15.95","Norberg Municipality",1,"Västmanland"
"Norbotten","Norbotten",5,"https://www.wikidata.org//wiki/Q31265530","66.7558333333333","17.7041666666667","Päiva",1,"Norrbotten"
"Norbottens","Norbottens",1,"https://www.wikidata.org//wiki/Q103686","67","20","Norrbotten County",1,"Norrbotten"
"Norbottens län","Norbottens län",3,"https://www.wikidata.org//wiki/Q103686","67","20","Norrbotten County",1,"Norrbotten"
"Nordansjö","Nordansjö",1,"https://www.wikidata.org//wiki/Q10601965","60.3345288888889","15.94038","Nordansjö",1,"Dalarna"
"Nordanstig","Nordanstig.",1,"https://www.wikidata.org//wiki/Q514805","61.9833333333333","17.0666666666667","Nordanstig Municipality",1,"Gävleborg"
"Nordanstig","Nordanstig",55,"https://www.wikidata.org//wiki/Q514805","61.9833333333333","17.0666666666667","Nordanstig Municipality",1,"Gävleborg"
"Nordanstigs","Nordanstigs",16,"https://www.wikidata.org//wiki/Q514805","61.9833333333333","17.0666666666667","Nordanstig Municipality",1,"Gävleborg"
"Nordanstigs kommun","Nordanstigs kommun.",3,"geonames_unique","62.05261","16.91378","Nordanstigs kommun",1,"Gävleborg"
"Nordanstigs kommun","Nordanstigs kommun",12,"geonames_unique","62.05261","16.91378","Nordanstigs kommun",1,"Gävleborg"
"Nordanstigs kommuner","Nordanstigs kommuner",2,"geocode","62.05261","16.91378","Nordanstigs kommun",1,"Gävleborg"
"Nordbalt","Nordbalt",1,"geocode","56.76803","15.85437","HVDC NordBalt - Nybro Static Inverter Plant",1,"Kalmar"
"Nordby Shoppingcenter","Nordby Shoppingcenter",2,"https://www.wikidata.org//wiki/Q8983906","59.0641944444444","11.2088888888889","Nordby Shoppingcenter",1,"Västra Götaland"
"Nordingrå","Nordingrå",6,"https://www.wikidata.org//wiki/Q1998180","62.9306538888889","18.2902069444444","Nordingrå",1,"Västernorrland"
"nordiska","nordiska",141,"https://www.wikidata.org//wiki/Q1142142","59.3291666666667","18.0933333333333","Nordic Museum",1,"Stockholm"
"nordiska","nordiska regionen",1,"https://www.wikidata.org//wiki/Q1142142","59.3291666666667","18.0933333333333","Nordic Museum",1,"Stockholm"
"Nordiska","Nordiska",27,"https://www.wikidata.org//wiki/Q1142142","59.3291666666667","18.0933333333333","Nordic Museum",1,"Stockholm"
"Nordiska akvarellmuseet","Nordiska akvarellmuseet",5,"https://www.wikidata.org//wiki/Q3115696","57.9877777777778","11.5402777777778","Nordic Watercolour Museum",1,"Västra Götaland"
"Nordiska akvarellmuseet","Nordiska akvarellmuseet.",1,"https://www.wikidata.org//wiki/Q3115696","57.9877777777778","11.5402777777778","Nordic Watercolour Museum",1,"Västra Götaland"
"Nordiska Akvarellmuseet","Nordiska Akvarellmuseet",1,"https://www.wikidata.org//wiki/Q3115696","57.9877777777778","11.5402777777778","Nordic Watercolour Museum",1,"Västra Götaland"
"Nordiska kompaniets varuhus","Nordiska kompaniets varuhus",1,"https://www.wikidata.org//wiki/Q116984047","59.3331805555556","18.0691611111111","Nordiska Kompaniet",1,"Stockholm"
"nordiska museet","nordiska museet",1,"https://www.wikidata.org//wiki/Q1142142","59.3291666666667","18.0933333333333","Nordic Museum",1,"Stockholm"
"Nordiska museet","Nordiska museet.",13,"https://www.wikidata.org//wiki/Q1142142","59.3291666666667","18.0933333333333","Nordic Museum",1,"Stockholm"
"Nordiska museet","Nordiska museet",114,"https://www.wikidata.org//wiki/Q1142142","59.3291666666667","18.0933333333333","Nordic Museum",1,"Stockholm"
"Nordiska Museet","Nordiska Museet",1,"geonames_unique","59.32915","18.09381","Nordiska Museet",1,"Stockholm"
"Nordiska museets","Nordiska museets",12,"geocode","59.32915","18.09381","Nordiska Museet",1,"Stockholm"
"Nordkalottens","Nordkalottens",18,"https://www.wikidata.org//wiki/Q105519188","66.3905555555556","23.6594444444444","Nordkalottens kultur- och forskningscentrum",1,"Norrbotten"
"Nordlander","Nordlander",1,"geocode","64.74912","20.94016","Museum Anna Nordlander",1,"Västerbotten"
"Nordmaling","Nordmaling",43,"https://www.wikidata.org//wiki/Q1680713","63.5692930555556","19.5013280555556","Nordmaling",1,"Västerbotten"
"Nordmalings","Nordmalings",10,"https://www.wikidata.org//wiki/Q514722","63.5666666666667","19.5","Nordmaling Municipality",1,"Västerbotten"
"Nordmalings kommun","Nordmalings kommun.",1,"https://www.wikidata.org//wiki/Q514722","63.5666666666667","19.5","Nordmaling Municipality",1,"Västerbotten"
"Nordmalings kommun","Nordmalings kommun",5,"https://www.wikidata.org//wiki/Q514722","63.5666666666667","19.5","Nordmaling Municipality",1,"Västerbotten"
"Nordmark","Nordmark",5,"geocode","59.90682","14.06509","Nordmark",1,"Värmland"
"Nordre älv","Nordre älv.",1,"https://www.wikidata.org//wiki/Q10602214","57.8448805555556","11.9164388888889","Nordre älv",1,"Västra Götaland"
"Nords fabriker","Nords fabriker",1,"https://www.wikidata.org//wiki/Q136354647","55.60841","12.9907780555556","No label defined",1,"Skåne"
"Nordsjön","Nordsjön.",7,"geocode","57.62878","12.20588","Nordsjön",1,"Västra Götaland"
"Nordsjön","Nordsjön",626,"geocode","57.62878","12.20588","Nordsjön",1,"Västra Götaland"
"Nordstadstorget","Nordstadstorget",2,"https://www.wikidata.org//wiki/Q126274","57.7083333333333","11.9691666666667","Nordstan",1,"Västra Götaland"
"Nordstan","Nordstan",16,"geonames_unique","57.70876","11.96878","Nordstan",1,"Västra Götaland"
"Norje","Norje",1,"geonames_unique","56.11667","14.66667","Norje",1,"Blekinge"
"Norköping","Norköping",1,"https://www.wikidata.org//wiki/Q133832919","58.5941666666667","16.1852777777778","Central Bank office building, Norköping",1,"Östergötland"
"norr","norr",1,"geocode","63.75","15.78333","Norr-Sporrsjön",1,"Jämtland"
"Norr botten","Norr botten",1,"geocode","65.76481","18.74808","Norr-Döttern",1,"Norrbotten"
"Norr Mälarstrand","Norr Mälarstrand",1,"geonames_unique","59.32737","18.03732","Norr Mälarstrand",1,"Stockholm"
"norra","norra",103,"geocode","55.98333","14.15","Norra Åsum",1,"Skåne"
"norra","norra regionen",3,"geocode","55.98333","14.15","Norra Åsum",1,"Skåne"
"norra Akalla","norra Akalla",1,"https://www.wikidata.org//wiki/Q2558407","59.4147222222222","17.9127777777778","Akalla",1,"Stockholm"
"Norra Akalla","Norra Akalla",1,"https://www.wikidata.org//wiki/Q2558407","59.4147222222222","17.9127777777778","Akalla",1,"Stockholm"
"Norra Älvsborgs","Norra Älvsborgs",1,"https://www.wikidata.org//wiki/Q7053233","58.3166666666667","12.25","Norra Älvsborgs Länssjukhus",1,"Västra Götaland"
"Norra Åsum","Norra Åsum",8,"https://www.wikidata.org//wiki/Q2614023","55.9833333333333","14.15","Norra Åsum",1,"Skåne"
"Norra Åsum","Norra Åsum.",3,"https://www.wikidata.org//wiki/Q2614023","55.9833333333333","14.15","Norra Åsum",1,"Skåne"
"norra Bantorget","norra Bantorget",1,"https://www.wikidata.org//wiki/Q7053214","59.3352777777778","18.0544444444444","Norra Bantorget",1,"Stockholm"
"Norra bantorget","Norra bantorget",2,"https://www.wikidata.org//wiki/Q7053214","59.3352777777778","18.0544444444444","Norra Bantorget",1,"Stockholm"
"Norra Bantorget","Norra Bantorget",16,"geonames_unique","59.33506","18.05443","Norra Bantorget",1,"Stockholm"
"Norra Bantorget","Norra Bantorget.",5,"geonames_unique","59.33506","18.05443","Norra Bantorget",1,"Stockholm"
"norra Björkfjärden","norra Björkfjärden",1,"https://www.wikidata.org//wiki/Q30163181","59.45","17.4833333333333","Norra Björkfjärden",1,"Uppsala"
"norra Blekinge","norra Blekinge",1,"https://www.wikidata.org//wiki/Q17605815","56.45","14.7666666666667","Norra Svansjön",1,"Kronoberg"
"Norra böjen","Norra böjen",1,"geocode","57.75833","11.74167","Norra Röden",1,"Västra Götaland"
"norra Botkyrka","norra Botkyrka.",4,"https://www.wikidata.org//wiki/Q7053218","59.2333333333333","17.8333333333333","Norra Botkyrka",1,"Stockholm"
"norra Botkyrka","norra Botkyrka",28,"https://www.wikidata.org//wiki/Q7053218","59.2333333333333","17.8333333333333","Norra Botkyrka",1,"Stockholm"
"Norra Botkyrka","Norra Botkyrka",2,"https://www.wikidata.org//wiki/Q7053218","59.2333333333333","17.8333333333333","Norra Botkyrka",1,"Stockholm"
"norra Dalarna","norra Dalarna.",11,"geocode","60.8","13.95","Norra Vallsjön",1,"Dalarna"
"norra Dalarna","norra Dalarna",37,"geocode","60.8","13.95","Norra Vallsjön",1,"Dalarna"
"norra Dalarnas","norra Dalarnas",4,"https://www.wikidata.org//wiki/Q10576232","60.6666666666667","13.7166666666667","Malung church parish",1,"Dalarna"
"norra Djurgården","norra Djurgården.",2,"https://www.wikidata.org//wiki/Q4348917","59.3569444444444","18.0630555555556","Norra Djurgården",1,"Stockholm"
"norra Djurgården","norra Djurgården",4,"https://www.wikidata.org//wiki/Q4348917","59.3569444444444","18.0630555555556","Norra Djurgården",1,"Stockholm"
"Norra Djurgården","Norra Djurgården",2,"https://www.wikidata.org//wiki/Q4348917","59.3569444444444","18.0630555555556","Norra Djurgården",1,"Stockholm"
"Norra Djurgården","Norra Djurgården.",2,"https://www.wikidata.org//wiki/Q4348917","59.3569444444444","18.0630555555556","Norra Djurgården",1,"Stockholm"
"norra Djurgårdens","norra Djurgårdens",1,"https://www.wikidata.org//wiki/Q10602426","59.35","18.05","Norra Djurgårdens stridsvagnsspärr",1,"Stockholm"
"Norra Fäladen","Norra Fäladen",4,"https://www.wikidata.org//wiki/Q7053219","55.7241666666667","13.2022222222222","Norra Fäladen",1,"Skåne"
"norra Finnskoga","norra Finnskoga.",1,"https://www.wikidata.org//wiki/Q10602433","60.8833333333333","12.5833333333333","Norra Finnskoga socken",1,"Värmland"
"Norra Finnskoga","Norra Finnskoga.",2,"https://www.wikidata.org//wiki/Q10602433","60.8833333333333","12.5833333333333","Norra Finnskoga socken",1,"Värmland"
"Norra Finnskoga","Norra Finnskoga",1,"https://www.wikidata.org//wiki/Q10602433","60.8833333333333","12.5833333333333","Norra Finnskoga socken",1,"Värmland"
"norra Fjällnäs","norra Fjällnäs",1,"geocode","65.75","15.46667","Norra Fjällnäs",1,"Västerbotten"
"Norra Fjällnäs","Norra Fjällnäs",5,"geonames_unique","65.75","15.46667","Norra Fjällnäs",1,"Västerbotten"
"norra Gävleborg","norra Gävleborg",1,"https://www.wikidata.org//wiki/Q18292586","61.7166666666667","17.4333333333333","Norra Hornslandet",1,"Gävleborg"
"norra Götaland","norra Götaland",2,"geocode","58.83333","11.55","Norra Bullaresjön",1,"Västra Götaland"
"norra Gotland","norra Gotland.",11,"https://www.wikidata.org//wiki/Q166402","57.9","18.9166666666667","Lake Bästeträsk",1,"Gotland"
"norra Gotland","norra Gotland",25,"https://www.wikidata.org//wiki/Q166402","57.9","18.9166666666667","Lake Bästeträsk",1,"Gotland"
"Norra Gotland","Norra Gotland",2,"https://www.wikidata.org//wiki/Q166402","57.9","18.9166666666667","Lake Bästeträsk",1,"Gotland"
"norra Gräsö","norra Gräsö",1,"https://www.wikidata.org//wiki/Q10727512","60.3333333333333","18.4333333333333","No label defined",1,"Uppsala"
"Norra Gräsö","Norra Gräsö",1,"https://www.wikidata.org//wiki/Q10727512","60.3333333333333","18.4333333333333","No label defined",1,"Uppsala"
"Norra hamnen","Norra hamnen.",1,"https://www.wikidata.org//wiki/Q10602630","55.6177777777778","13.0136111111111","Norra hamnen",1,"Skåne"
"norra hamnen i Helsingborg","norra hamnen i Helsingborg.",1,"https://www.wikidata.org//wiki/Q10602632","56.0333333333333","12.6833333333333","Norra hamnen",1,NA
"norra Jämtland","norra Jämtland.",4,"geocode","63.1","14.61667","Norra Svartsjön",1,"Jämtland"
"norra Jämtland","norra Jämtland",14,"geocode","63.1","14.61667","Norra Svartsjön",1,"Jämtland"
"norra Jämtlands","norra Jämtlands",1,"geocode","63.1","14.61667","Norra Svartsjön",1,"Jämtland"
"norra Järvafältet","norra Järvafältet.",1,"https://www.wikidata.org//wiki/Q121330422","59.4333333333333","17.9","No label defined",1,"Stockholm"
"norra Kalmar","norra Kalmar",3,"geocode","56.66667","16.4","Kalmar Norra Tredingsgrund",1,"Kalmar"
"norra Kalmar län","norra Kalmar län",29,"geocode","58.05","16.18333","Norra Stensjön",1,"Kalmar"
"norra Kalmar län","norra Kalmar län.",1,"geocode","58.05","16.18333","Norra Stensjön",1,"Kalmar"
"Norra Kalmar län","Norra Kalmar län",1,"geocode","58.05","16.18333","Norra Stensjön",1,"Kalmar"
"norra Karlskoga","norra Karlskoga",1,"https://www.wikidata.org//wiki/Q18187760","59.3666666666667","14.6666666666667","No label defined",1,"Orebro"
"Norra Kärr","Norra Kärr.",3,"https://www.wikidata.org//wiki/Q10509213","58.1","14.5666666666667","Norra Kärr mine project",1,"Jönköping"
"Norra Kärr","Norra Kärr",13,"https://www.wikidata.org//wiki/Q10509213","58.1","14.5666666666667","Norra Kärr mine project",1,"Jönköping"
"Norra Kvill","Norra Kvill.",1,"geonames_unique","57.73333","15.61667","Norra Kvill",1,"Kalmar"
"Norra Kymlinge","Norra Kymlinge.",1,"https://www.wikidata.org//wiki/Q1748454","59.395","17.965","Kymlinge metro station",1,"Stockholm"
"Norra kyrkogården","Norra kyrkogården",2,"https://www.wikidata.org//wiki/Q10602635","55.7","13.1833333333333","Northern cemetery in Lund",1,"Skåne"
"Norra kyrkogården","Norra kyrkogården.",1,"https://www.wikidata.org//wiki/Q10602635","55.7","13.1833333333333","Northern cemetery in Lund",1,"Skåne"
"norra länet","norra länet.",1,"https://www.wikidata.org//wiki/Q133794691","59.0833333333333","18.45","Northern Forest Nature Reserve",1,"Stockholm"
"norra länet","norra länet",1,"https://www.wikidata.org//wiki/Q133794691","59.0833333333333","18.45","Northern Forest Nature Reserve",1,"Stockholm"
"Norra länken","Norra länken.",4,"https://www.wikidata.org//wiki/Q1716983","59.3480555555556","18.0330555555556","Norra länken",1,"Stockholm"
"Norra länken","Norra länken",23,"https://www.wikidata.org//wiki/Q1716983","59.3480555555556","18.0330555555556","Norra länken",1,"Stockholm"
"Norra Länken","Norra Länken",6,"https://www.wikidata.org//wiki/Q1716983","59.3480555555556","18.0330555555556","Norra länken",1,"Stockholm"
"Norra Länken","Norra Länken.",2,"https://www.wikidata.org//wiki/Q1716983","59.3480555555556","18.0330555555556","Norra länken",1,"Stockholm"
"norra länsdelen","norra länsdelen",3,"geocode","59.8","13.51667","Norra Stensdalen",1,"Värmland"
"Norra länsdelen","Norra länsdelen",1,"geocode","59.8","13.51667","Norra Stensdalen",1,"Värmland"
"Norra latin","Norra latin",10,"https://www.wikidata.org//wiki/Q7053223","59.3355555555556","18.0572222222222","Norra Latin",1,"Stockholm"
"Norra Latin","Norra Latin",2,"https://www.wikidata.org//wiki/Q7053223","59.3355555555556","18.0572222222222","Norra Latin",1,"Stockholm"
"Norra latin i","Norra latin i",1,"https://www.wikidata.org//wiki/Q7053223","59.3355555555556","18.0572222222222","Norra Latin",1,"Stockholm"
"Norra latins","Norra latins",1,"https://www.wikidata.org//wiki/Q7053223","59.3355555555556","18.0572222222222","Norra Latin",1,"Stockholm"
"Norra Latins","Norra Latins",1,"https://www.wikidata.org//wiki/Q7053223","59.3355555555556","18.0572222222222","Norra Latin",1,"Stockholm"
"norra Lidingö","norra Lidingö.",1,"https://www.wikidata.org//wiki/Q10707923","59.38","18.16","Täcka udden, Lidingö",1,"Stockholm"
"norra Ljusterö","norra Ljusterö",2,"https://www.wikidata.org//wiki/Q121083258","59.4666666666667","18.55","Norra Ljusterö",1,"Stockholm"
"Norra Ljusterö","Norra Ljusterö.",1,"geonames_unique","59.51944","18.6025","Norra Ljusterö",1,"Stockholm"
"norra Mörkö","norra Mörkö",1,"https://www.wikidata.org//wiki/Q771891","59.0508333333333","17.6658333333333","Hörningsholm Castle",1,"Stockholm"
"norra Norrbotten","norra Norrbotten",1,"geocode","66.67774","20.3989","Nuortap Giergoajvve",1,"Norrbotten"
"norra Norrland","norra Norrland.",12,"geocode","63.68733","17.89858","Norra Selsbosjön",1,"Västernorrland"
"norra Norrland","norra Norrland",39,"geocode","63.68733","17.89858","Norra Selsbosjön",1,"Västernorrland"
"Norra Norrland","Norra Norrland",3,"geocode","63.68733","17.89858","Norra Selsbosjön",1,"Västernorrland"
"Norra Ny","Norra Ny.",2,"geonames_unique","60.4","13.26667","Norra Ny",1,"Värmland"
"Norra Ny","Norra Ny",10,"geonames_unique","60.4","13.26667","Norra Ny",1,"Värmland"
"norra Öresund","norra Öresundsregionen.",1,"geocode","64.88333","16.58333","Norra Tresund",1,"Västerbotten"
"norra Öresund","norra Öresund",5,"geocode","64.88333","16.58333","Norra Tresund",1,"Västerbotten"
"norra Öresund","norra Öresund.",2,"geocode","64.88333","16.58333","Norra Tresund",1,"Västerbotten"
"norra Öresund","norra Öresundsregionen",2,"geocode","64.88333","16.58333","Norra Tresund",1,"Västerbotten"
"norra Orust","norra Orust",1,"https://www.wikidata.org//wiki/Q39344557","58.1","11.4333333333333","Kråksundsgap North lighthouse",1,"Västra Götaland"
"Norra Råda","Norra Råda",1,"https://www.wikidata.org//wiki/Q10602544","60","13.5833333333333","Norra Råda socken",1,"Värmland"
"Norra real","Norra real.",1,"https://www.wikidata.org//wiki/Q7053225","59.3438888888889","18.0613888888889","Norra Real",1,"Stockholm"
"Norra real","Norra real",5,"https://www.wikidata.org//wiki/Q7053225","59.3438888888889","18.0613888888889","Norra Real",1,"Stockholm"
"Norra Real","Norra Real",6,"https://www.wikidata.org//wiki/Q7053225","59.3438888888889","18.0613888888889","Norra Real",1,"Stockholm"
"Norra Reals gymnasium","Norra Reals gymnasium",1,"https://www.wikidata.org//wiki/Q7053225","59.3438888888889","18.0613888888889","Norra Real",1,"Stockholm"
"norra Ronneby","norra Ronneby",1,"https://www.wikidata.org//wiki/Q42887714","56.1333333333333","15.2666666666667","No label defined",1,NA
